   -7.9828    0.38822 9.3556e-05 4.7735e-06     1.4542    0.55897     3.1716  0.0024804    0.98137 0.00050369  5.785e-06     1.2771    0.54718     3.9003 0.00088173     2.2608   0.001629 1.7181e-05      1.109    0.52907     4.7869 0.00042285      3.864  0.0036841 5.5626e-05    0.98168     0.5217      5.581 0.00026053     5.1544  0.0061577 8.6528e-05    0.91709    0.51575     6.0004 0.00018754     5.5017  0.0067772 9.6119e-05    0.90081    0.51014     6.0083 0.00020784 
   -7.8742    0.25485 3.1732e-05 4.5141e-06     1.4585    0.55615     3.2643  0.0032669    0.70212 0.00019693  5.584e-06     1.2477    0.53943     4.0982  0.0016769     1.7692 0.00071735  1.698e-05     1.0634    0.52414     5.1905 0.00049437     3.2345  0.0017068 5.5835e-05    0.93369    0.51648     5.9026 0.00034895     4.3767  0.0029972 8.7132e-05    0.86502    0.50927     6.2944 0.00026954     4.7385  0.0032268 9.6787e-05    0.85134    0.50256     6.3381 0.00031677 
   -7.7656    0.17838 9.5484e-06 4.6017e-06     1.4813    0.54636     3.3293  0.0067406    0.49612 7.6366e-05  5.587e-06     1.2331    0.53425     4.2769  0.0030365     1.3591 0.00030174 1.7089e-05     1.0311    0.51755      5.385  0.0011863      2.632 0.00078162 5.6272e-05    0.88825     0.5113     6.2134 0.00065506     3.6178  0.0014393 8.7627e-05    0.82124    0.50432     6.6454 0.00046271     3.9522  0.0015517 9.7242e-05    0.80908     0.4998     6.6852 0.00039123 
   -7.6571    0.12357 2.6095e-06 4.6261e-06     1.6213    0.53576     3.2073   0.010997    0.34756 2.7462e-05 5.5424e-06     1.2405    0.53505      4.489   0.004555      1.023 0.00012502 1.7394e-05    0.99273    0.51876     5.6709  0.0018098     2.0773 0.00036289  5.696e-05     0.8437    0.50789     6.6177 0.00093771     2.9455 0.00067344 8.7925e-05     0.7808    0.49947     6.9506 0.00066485     3.2984  0.0006921 9.7684e-05    0.77031    0.49191     6.8301 0.00058353 
   -7.5485   0.092472 5.4795e-07 4.9461e-06     1.7979    0.54759     3.1711   0.026132     0.2462 8.8845e-06 5.7276e-06     1.2856     0.5352     4.6244  0.0083758    0.75677 5.3333e-05 1.7395e-05    0.96134    0.51339     6.1292  0.0026063     1.6517 0.00016332 5.7316e-05    0.80671    0.50451     6.9764  0.0018103     2.3583 0.00030956 8.8484e-05    0.73864    0.49521     7.2731 0.00093651     2.7149 0.00032353 9.8301e-05    0.73202    0.48823     7.2055  0.0010296 
   -7.4399   0.070332 1.5361e-07 4.9714e-06     1.9023    0.54484     3.1722   0.025208    0.17428 2.8716e-06 5.9515e-06     1.3215    0.53261     4.7382   0.014588    0.55595 2.1119e-05 1.7596e-05    0.95146    0.51337     6.3724  0.0048812     1.2761 7.1458e-05 5.7565e-05    0.76996    0.49949     7.3231  0.0024025     1.8988 0.00014374 8.8716e-05    0.70459    0.49057      7.606  0.0015154     2.1506 0.00014283 9.8223e-05    0.70406    0.48529     7.4929  0.0013526 
   -7.3313   0.057435 2.8939e-08 6.1462e-06     1.9851    0.56648     3.0113   0.062646    0.12677 8.6645e-07 6.5269e-06     1.3978    0.53982     4.7997   0.021353    0.40178 8.5696e-06 1.8295e-05    0.94495    0.51548     6.6809  0.0074729    0.98103 3.0518e-05 5.8344e-05    0.74786    0.49847     7.6431  0.0039909     1.4714 6.2942e-05 8.9017e-05    0.67774    0.48806     7.8618  0.0024427     1.6705 6.4837e-05 9.8705e-05    0.66973    0.48209     7.8006  0.0025111 
   -7.2228   0.049412 6.3034e-09 5.7826e-06     2.1034    0.57901      2.838   0.074657   0.095949  2.626e-07  6.948e-06     1.4871    0.54514     4.7464   0.034891    0.29347 3.3424e-06 1.8567e-05    0.94154    0.51581     6.9618   0.014318    0.73564 1.2742e-05 5.8441e-05    0.72647    0.49746     7.9557  0.0055494     1.1403 2.7119e-05 8.9114e-05    0.65894    0.48391     8.1368  0.0036829     1.2891 2.7107e-05 9.8712e-05    0.65037     0.4781     8.1117  0.0039992 
   -7.1142   0.042108 1.5312e-09 6.0734e-06     2.1617    0.57315     2.8607   0.095632   0.075054 7.3452e-08 7.8524e-06     1.5839    0.55817      4.715   0.059926    0.21562 1.2454e-06 1.9494e-05    0.97634    0.52892     7.0666   0.022305    0.55408  5.002e-06 5.9125e-05    0.72792    0.49951     8.1269   0.010139    0.85147 1.1069e-05 8.9497e-05    0.64914    0.48137     8.4603  0.0072518    0.97478 1.0749e-05 9.8426e-05    0.64232    0.47586     8.1859  0.0061444 
   -7.0056   0.037116 4.3986e-10 6.1023e-06     2.2584    0.56741     2.7697    0.10652   0.060064 1.9701e-08 8.1376e-06      1.733    0.56643     4.4465   0.086771    0.15992 4.2001e-07 2.0115e-05     1.0149    0.53217     7.0649   0.037113    0.40791 1.9167e-06 5.9172e-05    0.72653    0.50179      8.338   0.016082    0.63719 4.4807e-06 8.9668e-05    0.63565    0.47863     8.5603    0.01102    0.72065 4.2167e-06 9.8649e-05    0.63566    0.47422     8.3068   0.011731 
